"Albania";"ALB";"1971";"0.00"
"Albania";"ALB";"1972";"0.00"
"Albania";"ALB";"1973";"0.00"
"Albania";"ALB";"1974";"0.00"
"Albania";"ALB";"1975";"0.00"
"Albania";"ALB";"1976";"0.00"
"Albania";"ALB";"1977";"0.00"
"Albania";"ALB";"1978";"0.00"
"Albania";"ALB";"1979";"0.00"
"Albania";"ALB";"1980";"0.00"
"Albania";"ALB";"1981";"0.00"
"Albania";"ALB";"1982";"0.00"
"Albania";"ALB";"1983";"0.00"
"Albania";"ALB";"1984";"0.00"
"Albania";"ALB";"1985";"0.00"
"Albania";"ALB";"1986";"0.00"
"Albania";"ALB";"1987";"0.00"
"Albania";"ALB";"1988";"0.00"
"Albania";"ALB";"1989";"0.00"
"Albania";"ALB";"1990";"0.00"
"Albania";"ALB";"1991";"0.00"
"Albania";"ALB";"1992";"0.00"
"Albania";"ALB";"1993";"0.00"
"Albania";"ALB";"1994";"0.00"
"Albania";"ALB";"1995";"0.00"
"Albania";"ALB";"1996";"0.00"
"Albania";"ALB";"1997";"0.00"
"Albania";"ALB";"1998";"0.00"
"Albania";"ALB";"1999";"0.00"
"Albania";"ALB";"2000";"0.00"
"Albania";"ALB";"2001";"0.00"
"Albania";"ALB";"2002";"0.00"
"Albania";"ALB";"2003";"0.00"
"Albania";"ALB";"2004";"0.00"
"Albania";"ALB";"2005";"0.00"
"Albania";"ALB";"2006";"0.00"
"Albania";"ALB";"2007";"0.00"
"Albania";"ALB";"2008";"0.00"
"Albania";"ALB";"2009";"0.00"
"Albania";"ALB";"2010";"0.00"
"Albania";"ALB";"2011";"0.00"
"Albania";"ALB";"2012";"0.00"
"Algeria";"DZA";"1971";"38.85"
"Algeria";"DZA";"1972";"50.53"
"Algeria";"DZA";"1973";"54.95"
"Algeria";"DZA";"1974";"67.11"
"Algeria";"DZA";"1975";"66.01"
"Algeria";"DZA";"1976";"67.74"
"Algeria";"DZA";"1977";"70.17"
"Algeria";"DZA";"1978";"76.06"
"Algeria";"DZA";"1979";"83.15"
"Algeria";"DZA";"1980";"84.15"
"Algeria";"DZA";"1981";"83.47"
"Algeria";"DZA";"1982";"82.29"
"Algeria";"DZA";"1983";"85.98"
"Algeria";"DZA";"1984";"85.44"
"Algeria";"DZA";"1985";"85.40"
"Algeria";"DZA";"1986";"88.85"
"Algeria";"DZA";"1987";"87.43"
"Algeria";"DZA";"1988";"90.76"
"Algeria";"DZA";"1989";"91.18"
"Algeria";"DZA";"1990";"93.73"
"Algeria";"DZA";"1991";"93.99"
"Algeria";"DZA";"1992";"94.68"
"Algeria";"DZA";"1993";"94.95"
"Algeria";"DZA";"1994";"95.40"
"Algeria";"DZA";"1995";"95.70"
"Algeria";"DZA";"1996";"95.74"
"Algeria";"DZA";"1997";"95.80"
"Algeria";"DZA";"1998";"95.63"
"Algeria";"DZA";"1999";"96.45"
"Algeria";"DZA";"2000";"96.75"
"Algeria";"DZA";"2001";"96.83"
"Algeria";"DZA";"2002";"97.63"
"Algeria";"DZA";"2003";"96.78"
"Algeria";"DZA";"2004";"97.00"
"Algeria";"DZA";"2005";"96.25"
"Algeria";"DZA";"2006";"97.25"
"Algeria";"DZA";"2007";"97.26"
"Algeria";"DZA";"2008";"97.33"
"Algeria";"DZA";"2009";"97.63"
"Algeria";"DZA";"2010";"97.51"
"Algeria";"DZA";"2011";"93.52"
"Algeria";"DZA";"2012";"92.42"
"Angola";"AGO";"1971";"0.00"
"Angola";"AGO";"1972";"0.00"
"Angola";"AGO";"1973";"0.00"
"Angola";"AGO";"1974";"0.00"
"Angola";"AGO";"1975";"0.00"
"Angola";"AGO";"1976";"0.00"
"Angola";"AGO";"1977";"0.00"
"Angola";"AGO";"1978";"0.00"
"Angola";"AGO";"1979";"0.00"
"Angola";"AGO";"1980";"0.00"
"Angola";"AGO";"1981";"0.00"
"Angola";"AGO";"1982";"0.00"
"Angola";"AGO";"1983";"0.00"
"Angola";"AGO";"1984";"0.00"
"Angola";"AGO";"1985";"0.00"
"Angola";"AGO";"1986";"0.00"
"Angola";"AGO";"1987";"0.00"
"Angola";"AGO";"1988";"0.00"
"Angola";"AGO";"1989";"0.00"
"Angola";"AGO";"1990";"0.00"
"Angola";"AGO";"1991";"0.00"
"Angola";"AGO";"1992";"0.00"
"Angola";"AGO";"1993";"0.00"
"Angola";"AGO";"1994";"0.00"
"Angola";"AGO";"1995";"0.00"
"Angola";"AGO";"1996";"0.00"
"Angola";"AGO";"1997";"0.00"
"Angola";"AGO";"1998";"0.00"
"Angola";"AGO";"1999";"0.00"
"Angola";"AGO";"2000";"0.00"
"Angola";"AGO";"2001";"0.00"
"Angola";"AGO";"2002";"0.00"
"Angola";"AGO";"2003";"0.00"
"Angola";"AGO";"2004";"0.00"
"Angola";"AGO";"2005";"0.00"
"Angola";"AGO";"2006";"0.00"
"Angola";"AGO";"2007";"0.00"
"Angola";"AGO";"2008";"0.00"
"Angola";"AGO";"2009";"0.00"
"Angola";"AGO";"2010";"0.00"
"Angola";"AGO";"2011";"0.00"
"Angola";"AGO";"2012";"0.00"
"Arab World";"ARB";"1971";"22.07"
"Arab World";"ARB";"1972";"24.31"
"Arab World";"ARB";"1973";"28.01"
"Arab World";"ARB";"1974";"28.21"
"Arab World";"ARB";"1975";"28.71"
"Arab World";"ARB";"1976";"32.52"
"Arab World";"ARB";"1977";"30.93"
"Arab World";"ARB";"1978";"33.28"
"Arab World";"ARB";"1979";"35.76"
"Arab World";"ARB";"1980";"43.42"
"Arab World";"ARB";"1981";"41.20"
"Arab World";"ARB";"1982";"38.85"
"Arab World";"ARB";"1983";"39.33"
"Arab World";"ARB";"1984";"41.45"
"Arab World";"ARB";"1985";"42.56"
"Arab World";"ARB";"1986";"42.41"
"Arab World";"ARB";"1987";"42.08"
"Arab World";"ARB";"1988";"43.16"
"Arab World";"ARB";"1989";"45.16"
"Arab World";"ARB";"1990";"47.86"
"Arab World";"ARB";"1991";"47.24"
"Arab World";"ARB";"1992";"48.32"
"Arab World";"ARB";"1993";"51.38"
"Arab World";"ARB";"1994";"51.84"
"Arab World";"ARB";"1995";"51.67"
"Arab World";"ARB";"1996";"51.99"
"Arab World";"ARB";"1997";"51.14"
"Arab World";"ARB";"1998";"49.11"
"Arab World";"ARB";"1999";"50.65"
"Arab World";"ARB";"2000";"51.00"
"Arab World";"ARB";"2001";"54.94"
"Arab World";"ARB";"2002";"55.49"
"Arab World";"ARB";"2003";"56.70"
"Arab World";"ARB";"2004";"57.81"
"Arab World";"ARB";"2005";"60.43"
"Arab World";"ARB";"2006";"61.35"
"Arab World";"ARB";"2007";"61.14"
"Arab World";"ARB";"2008";"61.35"
"Arab World";"ARB";"2009";"61.33"
"Arab World";"ARB";"2010";"63.04"
"Arab World";"ARB";"2011";"63.04"
"Arab World";"ARB";"2012";"62.30"
"Argentina";"ARG";"1971";"22.93"
"Argentina";"ARG";"1972";"23.19"
"Argentina";"ARG";"1973";"24.54"
"Argentina";"ARG";"1974";"23.30"
"Argentina";"ARG";"1975";"24.88"
"Argentina";"ARG";"1976";"25.67"
"Argentina";"ARG";"1977";"24.80"
"Argentina";"ARG";"1978";"19.90"
"Argentina";"ARG";"1979";"19.70"
"Argentina";"ARG";"1980";"22.02"
"Argentina";"ARG";"1981";"22.43"
"Argentina";"ARG";"1982";"25.66"
"Argentina";"ARG";"1983";"24.42"
"Argentina";"ARG";"1984";"24.57"
"Argentina";"ARG";"1985";"27.45"
"Argentina";"ARG";"1986";"27.09"
"Argentina";"ARG";"1987";"24.08"
"Argentina";"ARG";"1988";"40.34"
"Argentina";"ARG";"1989";"48.15"
"Argentina";"ARG";"1990";"39.17"
"Argentina";"ARG";"1991";"39.17"
"Argentina";"ARG";"1992";"37.26"
"Argentina";"ARG";"1993";"35.70"
"Argentina";"ARG";"1994";"33.95"
"Argentina";"ARG";"1995";"39.51"
"Argentina";"ARG";"1996";"46.47"
"Argentina";"ARG";"1997";"44.27"
"Argentina";"ARG";"1998";"46.04"
"Argentina";"ARG";"1999";"56.60"
"Argentina";"ARG";"2000";"54.65"
"Argentina";"ARG";"2001";"47.71"
"Argentina";"ARG";"2002";"47.68"
"Argentina";"ARG";"2003";"51.71"
"Argentina";"ARG";"2004";"54.80"
"Argentina";"ARG";"2005";"52.45"
"Argentina";"ARG";"2006";"46.29"
"Argentina";"ARG";"2007";"51.07"
"Argentina";"ARG";"2008";"54.22"
"Argentina";"ARG";"2009";"51.23"
"Argentina";"ARG";"2010";"50.14"
"Argentina";"ARG";"2011";"51.29"
"Argentina";"ARG";"2012";"53.87"
"Armenia";"ARM";"1990";"16.41"
"Armenia";"ARM";"1991";"28.06"
"Armenia";"ARM";"1992";"22.88"
"Armenia";"ARM";"1993";"23.13"
"Armenia";"ARM";"1994";"26.65"
"Armenia";"ARM";"1995";"52.38"
"Armenia";"ARM";"1996";"35.26"
"Armenia";"ARM";"1997";"49.98"
"Armenia";"ARM";"1998";"49.51"
"Armenia";"ARM";"1999";"42.66"
"Armenia";"ARM";"2000";"45.18"
"Armenia";"ARM";"2001";"48.56"
"Armenia";"ARM";"2002";"28.61"
"Armenia";"ARM";"2003";"27.65"
"Armenia";"ARM";"2004";"30.36"
"Armenia";"ARM";"2005";"28.94"
"Armenia";"ARM";"2006";"24.84"
"Armenia";"ARM";"2007";"25.25"
"Armenia";"ARM";"2008";"26.17"
"Armenia";"ARM";"2009";"20.35"
"Armenia";"ARM";"2010";"22.15"
"Armenia";"ARM";"2011";"32.15"
"Armenia";"ARM";"2012";"42.30"
"Australia";"AUS";"1960";"0.00"
"Australia";"AUS";"1961";"0.00"
"Australia";"AUS";"1962";"0.01"
"Australia";"AUS";"1963";"0.02"
"Australia";"AUS";"1964";"0.02"
"Australia";"AUS";"1965";"0.02"
"Australia";"AUS";"1966";"0.02"
"Australia";"AUS";"1967";"0.02"
"Australia";"AUS";"1968";"0.02"
"Australia";"AUS";"1969";"0.02"
"Australia";"AUS";"1970";"0.87"
"Australia";"AUS";"1971";"3.27"
"Australia";"AUS";"1972";"3.48"
"Australia";"AUS";"1973";"4.27"
"Australia";"AUS";"1974";"5.22"
"Australia";"AUS";"1975";"4.00"
"Australia";"AUS";"1976";"4.65"
"Australia";"AUS";"1977";"5.00"
"Australia";"AUS";"1978";"6.39"
"Australia";"AUS";"1979";"6.88"
"Australia";"AUS";"1980";"7.33"
"Australia";"AUS";"1981";"9.30"
"Australia";"AUS";"1982";"9.74"
"Australia";"AUS";"1983";"9.47"
"Australia";"AUS";"1984";"10.57"
"Australia";"AUS";"1985";"9.61"
"Australia";"AUS";"1986";"10.99"
"Australia";"AUS";"1987";"10.64"
"Australia";"AUS";"1988";"10.64"
"Australia";"AUS";"1989";"10.29"
"Australia";"AUS";"1990";"9.31"
"Australia";"AUS";"1991";"6.88"
"Australia";"AUS";"1992";"7.31"
"Australia";"AUS";"1993";"7.53"
"Australia";"AUS";"1994";"7.30"
"Australia";"AUS";"1995";"8.63"
"Australia";"AUS";"1996";"7.02"
"Australia";"AUS";"1997";"6.26"
"Australia";"AUS";"1998";"6.63"
"Australia";"AUS";"1999";"7.86"
"Australia";"AUS";"2000";"7.74"
"Australia";"AUS";"2001";"7.70"
"Australia";"AUS";"2002";"13.95"
"Australia";"AUS";"2003";"13.24"
"Australia";"AUS";"2004";"13.47"
"Australia";"AUS";"2005";"10.42"
"Australia";"AUS";"2006";"9.77"
"Australia";"AUS";"2007";"13.11"
"Australia";"AUS";"2008";"14.38"
"Australia";"AUS";"2009";"16.11"
"Australia";"AUS";"2010";"17.95"
"Australia";"AUS";"2011";"19.66"
"Australia";"AUS";"2012";"19.93"
"Australia";"AUS";"2013";"20.50"
"Austria";"AUT";"1960";"8.30"
"Austria";"AUT";"1961";"7.92"
"Austria";"AUT";"1962";"7.92"
"Austria";"AUT";"1963";"8.08"
"Austria";"AUT";"1964";"7.35"
"Austria";"AUT";"1965";"6.12"
"Austria";"AUT";"1966";"7.28"
"Austria";"AUT";"1967";"6.45"
"Austria";"AUT";"1968";"6.82"
"Austria";"AUT";"1969";"10.19"
"Austria";"AUT";"1970";"12.42"
"Austria";"AUT";"1971";"16.25"
"Austria";"AUT";"1972";"15.10"
"Austria";"AUT";"1973";"14.32"
"Austria";"AUT";"1974";"13.71"
"Austria";"AUT";"1975";"13.01"
"Austria";"AUT";"1976";"15.90"
"Austria";"AUT";"1977";"15.02"
"Austria";"AUT";"1978";"14.36"
"Austria";"AUT";"1979";"11.95"
"Austria";"AUT";"1980";"9.19"
"Austria";"AUT";"1981";"7.95"
"Austria";"AUT";"1982";"9.81"
"Austria";"AUT";"1983";"8.15"
"Austria";"AUT";"1984";"11.24"
"Austria";"AUT";"1985";"11.35"
"Austria";"AUT";"1986";"11.58"
"Austria";"AUT";"1987";"11.40"
"Austria";"AUT";"1988";"11.87"
"Austria";"AUT";"1989";"13.30"
"Austria";"AUT";"1990";"15.66"
"Austria";"AUT";"1991";"14.88"
"Austria";"AUT";"1992";"13.29"
"Austria";"AUT";"1993";"13.22"
"Austria";"AUT";"1994";"16.59"
"Austria";"AUT";"1995";"16.15"
